;lm;lp;wRPF;wmRNA;bmEser;amEser;bm;m;bp;cv;apExp;am;isEssential;hasTATA;YEPDFit;pEst
BZZ1;3,279210513;2,802089258;1,571009672;1,677424438;1,387697181;0,639439609;1,227660932;0,522957732;2,677164422;-0,692397006;NA;0,704301506;FALSE;TRUE;-0,01151;3,071630659
DMA1;3,09725731;2,620136055;1,597914471;1,794836458;1,530928956;0,793946083;1,345072953;0,640369752;2,768610403;NA;NA;0,704301506;FALSE;NA;0,001475;3,280488661
COX23;2,658964843;2,181843588;1,512817759;1,388101202;1,07390582;1,209226955;0,938337696;0,233634496;3,528541414;-0,589729036;NA;0,704301506;FALSE;NA;0,048915;3,633684415
TOM71;3,283301229;2,806179974;1,735039705;1,951774508;1,182728143;0,378830464;1,502011003;0,797307803;2,562753668;-0,668167956;NA;0,704301506;FALSE;FALSE;-0,008345;3,231569975
ORC6;3,116607744;2,639486489;1,373647472;1,391993072;1,313622124;1,029582089;0,942229567;0,237526367;2,927836356;NA;NA;0,704301506;TRUE;FALSE;0,4200892;3,036871227
SET1;3,510946949;3,033825694;1,165541077;1,665580991;1,314600338;0,776973455;1,215817486;0,511114285;2,051802837;-0,642350967;NA;0,704301506;FALSE;FALSE;NA;2,434425627
MSH1;3,459392488;2,982271233;0,971275849;1,465382851;1,068328985;0,96242275;1,015619346;0,310916146;2,109290209;NA;NA;0,704301506;FALSE;FALSE;0,3259;2,29171486
LSM12;2,751279104;2,274157849;2,128496199;1,989627771;1,52281219;0,550894964;1,539864266;0,835161065;3,450379024;NA;NA;0,704301506;FALSE;NA;-0,0184;4,157048594
CIA2;2,84260924;2,365487985;1,935910136;1,821251432;1,408453311;0,673477524;1,371487926;0,666784726;3,334839165;-0,561299467;NA;0,704301506;TRUE;NA;0,4200892;3,873132396
EPT1;3,102776615;2,593286067;1,811709027;1,816771412;1,48093743;0,574757473;1,367007907;0,662304707;2,987319992;-0,42159003;NA;0,704301506;FALSE;FALSE;-0,00638;3,521133204
NDT80;3,275080898;2,797959644;0,017033339;0,399673721;-0,373004078;-0,410998596;-0,050089784;-0,754792984;2,405068419;NA;NA;0,704301506;FALSE;TRUE;-0,004515;1,52178394
FUR1;2,813580989;2,336459734;2,676839874;2,566354986;2,027965276;0,3521751;2,116591481;1,411888281;3,359693599;NA;NA;0,704301506;TRUE;TRUE;0,4200892;4,643090384
ARP1;3,062581984;2,58546073;1,011993115;1,434089638;1,289953354;0,846627343;0,984326133;0,279622933;2,578111192;NA;NA;0,704301506;FALSE;FALSE;-0,00883;2,729242629
ECM14;3,111598525;2,63447727;2,158513263;2,073571728;1,416553704;0,416580551;1,623808223;0,919105023;3,036132709;NA;NA;0,704301506;FALSE;TRUE;-0,008775;3,826746237
NSG1;2,942504106;2,465382851;2,173040508;2,234669108;1,66953366;0,221311548;1,784905603;1,080202403;3,058656993;-0,736245611;NA;0,704301506;FALSE;NA;-0,010805;4,0103679
WSS1;2,908485019;2,431363764;0,926856709;1,382917135;1,164762143;0,945414378;0,93315363;0,22845043;2,698244255;NA;NA;0,704301506;FALSE;FALSE;0,083035;2,798203189
YCK1;3,20871002;2,731588765;1,953952883;2,048364105;1,648125456;0,690821358;1,5986006;0,8938974;2,759668458;-0,730370326;NA;0,704301506;FALSE;FALSE;-0,012515;3,525074362
SPL2;2,650307523;2,173186268;2,357420246;2,227706782;1,430560634;0,721852098;1,777943277;1,073240077;3,542195641;-0,674279142;NA;0,704301506;FALSE;TRUE;-0,02775;4,486944222
ARO9;3,188084374;2,710963119;1,727053011;1,85588243;1,445769472;0,499824048;1,406118925;0,701415724;2,745875907;-0,416517836;NA;0,704301506;FALSE;TRUE;-0,003765;3,318800137
CHS7;2,978180517;2,501059262;1,692758818;1,749890841;1,699087612;0,830878917;1,300127336;0,595424136;3,02747716;-0,754734161;NA;0,704301506;FALSE;TRUE;-0,01016;3,4944098
DSE2;2,990338855;2,5132176;2,601592874;2,484057706;1,797877814;0,700301933;2,034294201;1,329591001;3,189986013;NA;NA;0,704301506;FALSE;TRUE;-0,006805;4,391085518
DCD1;2,972665592;2,495544338;1,566083784;1,731991449;1,622380481;0,765247162;1,282227944;0,577524743;2,924216443;NA;NA;0,704301506;FALSE;FALSE;NA;3,373249691
CRP1;3,145507171;2,668385917;2,39499421;2,212453961;1,698926232;0,49756514;1,762690456;1,057987255;3,099822777;-0,83283041;NA;0,704301506;FALSE;FALSE;-0,01157;4,029318538
MRPL6;2,809559715;2,33243846;1,902872785;1,877544108;1,441309614;0,74679087;1,427780603;0,723077402;3,278558663;-0,605460769;NA;0,704301506;FALSE;FALSE;0,258485;3,87314457
IMP3;2,741939078;2,264817823;1,98538156;1,813447544;1,770677939;0,867101431;1,363684039;0,658980839;3,492784638;NA;NA;0,704301506;TRUE;FALSE;0,4200892;4,023273982
SKG6;3,343408594;2,866287339;1,520483533;1,683137131;1,646118207;1,017084686;1,233373626;0,528670426;2,556727507;-0,691649051;NA;0,704301506;FALSE;NA;NA;2,956906438
PEX28;3,240549248;2,763427994;0,728353782;1,223755454;1,218918617;1,228861661;0,773991948;0,069288748;2,32683878;NA;NA;0,704301506;FALSE;NA;-0,016275;2,267636033
MTC6;3,19893187;2,721810615;0,906335042;1,502563669;1,581023607;1,39322977;1,052800164;0,348096964;2,267629203;NA;NA;0,704301506;FALSE;NA;-0,01741;2,487234671
SPO12;2,717670503;2,240549248;2,101747074;1,916453949;1,638858073;0,793048025;1,466690443;0,761987243;3,530412322;NA;NA;0,704301506;FALSE;FALSE;-0,008665;4,16390807
SPO16;2,775974331;2,298853076;0,924795996;0,986323777;0,943718375;0,826245902;0,536560272;-0,168142928;3,225287587;NA;NA;0,704301506;FALSE;FALSE;-0,002405;2,928653164
RTT107;3,506910726;3,029789471;1,367728546;1,666985718;1,178088648;0,773183217;1,217222213;0,512519013;2,256621802;NA;NA;0,704301506;FALSE;FALSE;0,08622;2,64064932
YSP1;3,566673138;3,089551883;0,978636948;1,610234175;1,175715256;0,824279837;1,16047067;0,45576747;1,864519335;NA;NA;0,704301506;FALSE;NA;-0,02832;2,19179531
LIN1;3,009875634;2,532754379;1,025305865;1,089905111;1,184329414;1,131049901;0,640141606;-0,064561594;2,98831482;NA;NA;0,704301506;FALSE;FALSE;-0,00664;2,795261731
REC104;2,739572344;2,26245109;-0,050609993;0,608526034;0,737974524;0,945135314;0,158762528;-0,545940672;2,664081328;NA;NA;0,704301506;FALSE;FALSE;-0,00679;1,989649161
KEL1;3,54344718;3,066325925;1,545801757;1,724439723;1,260484007;0,892665763;1,274676218;0,569973018;2,340704553;-0,647624505;NA;0,704301506;FALSE;FALSE;-0,0123;2,782186076
TDA11;3,180412633;2,703291378;0,824125834;1,245018871;0,952761271;1,073783708;0,795255366;0,090552165;2,46148403;NA;NA;0,704301506;FALSE;NA;-0,02943;2,4235447
YAP1801;3,281941933;2,804820679;1,347134783;1,539201599;1,151975565;0,584195656;1,089438094;0,384734894;2,58878095;NA;NA;0,704301506;FALSE;FALSE;-0,009675;2,845024349
MPC2;2,591064607;2,113943352;2,772211652;2,735015723;2,186652832;0,524292832;2,285252218;1,580549018;3,508921021;-0,684029655;NA;0,704301506;FALSE;NA;-0,01402;4,960978544
SOL3;2,875061263;2,397940009;2,197225406;2,355834496;1,548112541;0,077433651;1,906070991;1,20136779;3,029119347;-0,592864138;NA;0,704301506;FALSE;FALSE;0,00199;4,101995642
DNA2;3,659821158;3,182699903;0,848189117;1,376576957;1,105085478;0,87554992;0,926813452;0,222110252;1,874580702;NA;NA;0,704301506;TRUE;TRUE;0,4200892;1,968199458
PRP8;3,85985852;3,382737266;1,210586025;1,8786941;1,371575316;0,65651114;1,428930595;0,724227395;1,534823104;NA;NA;0,704301506;FALSE;TRUE;NA;2,130559003
CDC23;3,274388796;2,797267541;1,098643726;1,303843775;1,098493761;0,94929912;0,85408027;0,149377069;2,583200855;NA;NA;0,704301506;TRUE;FALSE;0,4200892;2,604086429
THP2;2,895422546;2,418301291;1,497344381;1,439806211;1,293959796;0,974529302;0,990042706;0,285339506;3,224905323;NA;NA;0,704301506;FALSE;FALSE;0,00111;3,381753334
MTG2;3,192288613;2,715167358;0,904174368;1,218272854;1,114458138;1,034405725;0,768509348;0,063806148;2,556402602;NA;NA;0,704301506;FALSE;NA;0,32013;2,491717255
DBP8;3,112605002;2,635483747;1,70969387;1,788380515;1,790273524;0,933328106;1,33861701;0,63391381;2,871498053;-0,71219827;NA;0,704301506;FALSE;FALSE;NA;3,376920367
NMD3;3,192288613;2,715167358;2,117834519;2,187266838;1,938149725;0,514610186;1,737503333;1,032800133;2,801068768;-0,802168307;NA;0,704301506;TRUE;FALSE;0,4200892;3,705377405
ATG7;3,277150614;2,800029359;0,855519156;1,013258665;0,787925933;0,904922183;0,56349516;-0,14120804;2,627899576;NA;NA;0,704301506;FALSE;NA;-0,01109;2,358200041
SPC97;3,393048466;2,915927212;1,169674434;1,470410491;1,156503127;0,897786382;1,020646986;0,315943785;2,369005176;NA;NA;0,704301506;TRUE;FALSE;0,4200892;2,556457467
CTR2;2,755874856;2,278753601;1,892817824;1,928856534;1,661199644;0,393586268;1,479093028;0,774389828;3,270876135;-0,626352528;NA;0,704301506;FALSE;FALSE;NA;3,916774468
FMO1;3,113609151;2,636487896;0,534026106;0,804820679;1,033651525;0,722951201;0,355057174;-0,349646027;2,678385976;NA;NA;0,704301506;FALSE;NA;-0,0147;2,200248454
STB5;3,34869419;2,871572936;0,914343157;1,266701967;0,984239374;0,91125459;0,816938462;0,112235261;2,3617367;NA;NA;0,704301506;FALSE;TRUE;0,053545;2,345480466
OYE2;3,080265627;2,603144373;3,080720261;2,902813036;2,181019643;0,306586991;2,453049531;1,74834633;3,160431298;-0,677573948;NA;0,704301506;FALSE;TRUE;-0,027915;4,780286133
SVP26;2,836956737;2,359835482;1,875003354;1,920749261;1,610223967;0,427068778;1,470985756;0,766282556;3,180087055;NA;NA;0,704301506;FALSE;NA;-0,007305;3,817878116
GND1;3,167317335;2,69019608;3,099400918;2,959866245;1,77423969;0,093800586;2,51010274;1,80539954;3,035007038;-0,759575567;NA;0,704301506;FALSE;TRUE;0,350505;4,711915082
SSP1;3,234517284;2,757396029;0,485721426;0,537819095;0,802131681;0,945158867;0,08805559;-0,61664761;2,776174748;NA;NA;0,704301506;FALSE;TRUE;-0,00961;2,031035642
KOG1;3,669688708;3,192567453;1,204119983;1,654561555;1,297608651;0,632751695;1,20479805;0,500094849;1,94265942;NA;NA;0,704301506;TRUE;NA;0,4200892;2,314262774
IKI1;2,968482949;2,491361694;1,575187845;1,520221436;1,493216661;0,907010389;1,070457931;0,36575473;3,14927316;-0,623149414;NA;0,704301506;FALSE;FALSE;NA;3,386536395
GPI16;3,263162465;2,78604121;1,783117137;2,045714059;1,316963947;0,214412984;1,595950554;0,891247353;2,537030313;NA;NA;0,704301506;TRUE;FALSE;0,4200892;3,299786172
PTH1;2,758154622;2,281033367;0,87909588;1,198657087;-0,006736521;0,438463296;0,748893582;0,044190381;2,98507387;NA;NA;0,704301506;FALSE;NA;-0,03569;2,900772757
ERG9;3,125481266;2,648360011;2,414739434;2,328909405;1,649736464;0,250918435;1,8791459;1,174442699;3,023138463;NA;NA;0,704301506;TRUE;TRUE;0,4200892;4,069089667
CTF8;2,604226053;2,127104798;1,725503269;1,593507589;1,462728588;0,642700868;1,143744084;0,439040884;3,590559326;NA;NA;0,704301506;FALSE;FALSE;0,15316;3,901108715
LNP1;2,922725458;2,445604203;1,656577291;1,728028954;1,38958023;0,613138512;1,278265449;0,573562249;3,068612579;NA;NA;0,704301506;FALSE;NA;NA;3,513683332
EGD2;2,720159303;2,243038049;3,50101542;3,191431451;2,108648629;0,047614626;2,741667946;2,036964746;3,652214365;-0,915423722;NA;0,704301506;FALSE;TRUE;0,015125;5,560687615
MDM31;3,240549248;2,763427994;0,551449998;1,25358029;1,14632538;0,776655121;0,803816784;0,099113584;2,12011016;NA;NA;0,704301506;FALSE;NA;0,403285;2,090732249
NVJ1;2,984977126;2,507855872;1,27392678;1,543571424;1,248869586;0,952471995;1,093807919;0,389104718;2,808167929;NA;NA;0,704301506;FALSE;FALSE;0,000255;3,068781153
UTP9;3,237543738;2,760422483;1,875582104;2,012710713;1,925093054;0,808043799;1,562947208;0,858244007;2,688117353;-0,763714723;NA;0,704301506;TRUE;FALSE;0,4200892;3,417869865
RIX1;3,360214613;2,883093359;1,531095547;1,748575617;1,674544212;0,735330021;1,298812112;0,594108911;2,485095016;-0,699295847;NA;0,704301506;TRUE;NA;0,4200892;2,950712433
AIM18;2,984977126;2,507855872;1,369401414;1,443262987;1,23219925;0,959173105;0,993499482;0,288796282;3,003951;NA;NA;0,704301506;FALSE;NA;0,00033;3,164255786
AIM46;2,969881644;2,492760389;1,651374944;1,945813127;1,712971987;0,587013812;1,496049621;0,791346421;2,798469873;NA;NA;0,704301506;FALSE;NA;-0,00716;3,461324799
RPN10;2,906873535;2,42975228;2,426104428;2,369809359;1,818703184;0,336319127;1,920045853;1,215342653;3,212211234;-0,743763467;NA;0,704301506;FALSE;FALSE;0,15525;4,299062392
PPX1;3,077004327;2,599883072;1,999348069;1,880756445;1,54525902;0,62536917;1,430992939;0,726289739;3,104376998;-0,805485658;NA;0,704301506;FALSE;FALSE;NA;3,702175241
MNL1;3,378579576;2,901458321;0,950364854;1,576456532;1,57315789;0,938967386;1,126693027;0,421989827;2,058118446;NA;NA;0,704301506;FALSE;FALSE;-0,002685;2,351616777
SCH9;3,393575203;2,916453949;1,740520586;1,944383958;1,611341419;0,726420887;1,494620452;0,789917252;2,465351125;-0,668775219;NA;0,704301506;FALSE;FALSE;NA;3,126776882
SKN7;3,271609301;2,794488047;1,459241665;1,745230985;1,562197821;0,890562668;1,295467479;0,590764279;2,505191079;NA;NA;0,704301506;FALSE;FALSE;0,02533;2,967463863
SET5;3,19893187;2,721810615;1,592398846;1,607562243;1,41459668;0,699284914;1,157798738;0,453095538;2,848694433;-0,623696844;NA;0,704301506;FALSE;FALSE;0,01453;3,173298475
BAT1;3,072617477;2,595496222;2,823995591;2,818852462;2,027221053;0,320155496;2,369088957;1,664385757;2,995315352;NA;NA;0,704301506;FALSE;FALSE;NA;4,531209614
CRG1;2,942504106;2,465382851;1,003891166;1,079543007;0,981505936;0,548903592;0,629779502;-0,074923698;3,044633752;NA;NA;0,704301506;FALSE;NA;-0,00786;2,841218559
INP51;3,453471234;2,976349979;0,982723388;1,498723971;1,085219049;0,537538316;1,048960466;0,344257265;2,093317883;NA;NA;0,704301506;FALSE;FALSE;-0,01965;2,309083653
CFD1;2,945468585;2,46834733;1,369215857;1,503926804;1,292189747;0,676513736;1,054163299;0,349460099;2,982610168;NA;NA;0,704301506;TRUE;NA;0,4200892;3,203578771
BET1;2,748188027;2,155336037;1,908431399;1,820857989;1,468728371;0,531399952;1,371094484;0,666391284;3,517905817;-0,592694093;NA;0,704301506;TRUE;FALSE;0,4200892;4,055805606
EPS1;3,323458367;2,846337112;1,689930104;1,776846409;1,020876293;0,528026198;1,327082903;0,622379703;2,652415028;-0,613322716;NA;0,704301506;FALSE;TRUE;-0,00701;3,146303236
YIA6;3,049992857;2,572871602;0,542825427;0,940018155;1,21728154;1,080083486;0,49025465;-0,214448551;2,615604115;NA;NA;0,704301506;FALSE;NA;-0,004085;2,272664069
NAS2;2,821513528;2,344392274;1,493597449;1,50501424;1,372029618;0,876466461;1,055250735;0,350547535;3,22985938;NA;NA;0,704301506;FALSE;NA;-0,024625;3,45191542
URM1;2,477121255;2;2,403257826;2,016615548;1,562010801;0,549870454;1,566852042;0,862148842;3,972310723;-0,690582774;NA;0,704301506;FALSE;TRUE;0,109345;4,70596807
FAA3;3,319106059;2,841984805;1,483872454;1,892928982;1,558998103;0,789314676;1,443165477;0,738462277;2,334627112;-0,605460769;NA;0,704301506;FALSE;FALSE;0,000845;2,944597894
DOT5;2,811575006;2,334453751;2,035629828;1,957367808;1,178386021;0,13573889;1,507604303;0,802901103;3,329476713;NA;NA;0,704301506;FALSE;FALSE;0,00261;4,003886321
TIR3;2,908485019;2,431363764;1,15715444;0,986771734;0,614920862;0,001426199;0,537008229;-0,167694971;3,324687386;NA;NA;0,704301506;FALSE;TRUE;-0,00431;3,02850092
PDR11;3,626955951;3,149834697;-0,045757491;0,656098202;0,905880643;0,833919237;0,206334697;-0,498368504;1,733978056;NA;NA;0,704301506;FALSE;TRUE;-0,017665;1,107118057
MNT3;3,277150614;2,800029359;1,294025094;1,656194062;1,281045639;0,612177339;1,206430557;0,501727357;2,423470118;NA;NA;0,704301506;FALSE;FALSE;-0,034815;2,796705979
BAR1;3,246498581;2,769377326;2,36314171;2,347681213;-0,84863485;0,103924357;1,897917707;1,193214507;2,831751616;-0,573570075;NA;0,704301506;FALSE;TRUE;-0,02989;3,896474628
SNL1;2,681241237;2,204119983;2,029261996;2,075035726;1,113654699;0,372391764;1,625272221;0,92056902;3,335774732;-0,781989957;NA;0,704301506;FALSE;FALSE;-0,018655;4,127852257
VID28;3,441852176;2,964730921;0,737987326;1,324488233;1,075859324;0,959877407;0,874724728;0,170021528;2,034436617;NA;NA;0,704301506;FALSE;FALSE;0,076935;2,07596665
FAF1;3,01745073;2,540329475;1,669874502;1,527758753;1,433351324;0,659875145;1,077995247;0,373292047;3,18745472;NA;NA;0,704301506;TRUE;NA;0,4200892;3,432255272
HIS6;2,895422546;2,418301291;1,825750581;1,697054892;1,177291721;0,472465626;1,247291387;0,542588187;3,296062843;-0,600672468;NA;0,704301506;FALSE;FALSE;-0,010395;3,710159534
RPB3;2,980911938;2,503790683;2,231851724;2,105578304;1,648032957;0,647328408;1,655814799;0,951111599;3,208151182;-0,831502516;NA;0,704301506;TRUE;FALSE;0,4200892;4,030771285
TIM44;3,112605002;2,635483747;2,040879125;2,047936516;1,638055647;0,600827948;1,598173011;0,893469811;2,943127307;-0,743883853;NA;0,704301506;TRUE;FALSE;0,4200892;3,708105622
YKE4;3,01745073;2,540329475;1,46478752;1,547528576;1,529554629;0,638671926;1,097765071;0,393061871;2,962597913;NA;NA;0,704301506;FALSE;NA;-0,013635;3,227168289
IRR1;3,538196578;3,061075324;1,342422681;1,613207352;1,344660414;0,855187822;1,163443847;0,458740647;2,25380845;-0,627640417;NA;0,704301506;TRUE;FALSE;0,4200892;2,584057602
EMC5;2,629409599;2,152288344;2,083717564;2,071808392;1,841151875;0,553615905;1,622044887;0,917341686;3,445289273;-0,775985189;NA;0,704301506;FALSE;NA;0,019075;4,234139464
SSM4;3,597695186;3,120573931;1,754883228;2,016531941;1,683892691;0,489944702;1,566768436;0,862065235;2,203445801;-0,625893491;NA;0,704301506;FALSE;FALSE;-0,031725;2,937019541
ULP2;3,492061605;3,01494035;0,804139432;1,549125927;1,351016513;0,893455372;1,099362422;0,394659221;1,825741601;NA;NA;0,704301506;TRUE;FALSE;0,4200892;2,091909327
BCY1;3,09725731;2,620136055;2,125806458;1,971183041;1,471102242;0,520608541;1,521419536;0,816716335;3,120155807;-0,683819901;NA;0,704301506;FALSE;FALSE;NA;3,808380647
CAP2;2,936513742;2,459392488;2,053193728;2,055722266;1,492996187;0,283531664;1,605958761;0,901255561;3,123747418;-0,711638973;NA;0,704301506;FALSE;TRUE;0,01405;3,896511484
CKA1;3,048830087;2,571708832;1,867703133;1,942404941;1,67638147;0,708477363;1,492641436;0,787938235;2,939257806;-0,833273944;NA;0,704301506;FALSE;TRUE;0,00391;3,598704546
CST6;3,246498581;2,769377326;1,602059991;1,753429842;1,52599615;0,981898337;1,303666336;0,598963136;2,664921269;NA;NA;0,704301506;FALSE;TRUE;0,04621;3,13539291
PRM2;3,294686624;2,81756537;-0,420216403;0,021189299;0,468349366;0,135946255;-0,428574206;-1,133277406;2,326697373;NA;NA;0,704301506;FALSE;FALSE;-0,01815;1,064928471
NOT3;3,399846713;2,922725458;1,844911874;1,856970433;1,485218577;0,829353722;1,407206928;0,702503728;2,650884427;-0,694648631;NA;0,704301506;FALSE;FALSE;0,047655;3,22489666
TED1;3,152899596;2,675778342;1,960756091;2,08357428;1,45923268;0,141313758;1,633810774;0,929107574;2,787071915;NA;NA;0,704301506;FALSE;NA;0,054935;3,587687994
APQ12;2,620136055;2,1430148;1,842796395;1,821709997;1,858130477;0,617600759;1,371946492;0,667243292;3,463740043;-0,642065153;NA;0,704301506;FALSE;NA;0,29636;4,002491839
GVP36;2,991669007;2,514547753;2,569876978;2,532983565;1,639445462;0,092765267;2,08322006;1,378516859;3,108014106;-0,820017575;NA;0,704301506;FALSE;NA;-0,039195;4,35803947
PKP1;3,07371835;2,596597096;0,92788341;1,272769587;1,349506018;1,106169435;0,823006081;0,118302881;2,644185173;NA;NA;0,704301506;FALSE;NA;-0,025225;2,633996559
CBR1;2,931966115;2,45484486;2,480280089;2,606875578;1,553646535;-0,261182762;2,157112072;1,452408872;3,004228096;-0,733180545;NA;0,704301506;FALSE;FALSE;0,001035;4,328145473
AGE2;2,952792443;2,475671188;1,879898324;1,916822285;1,614702604;0,459861953;1,467058779;0,762355579;3,073073296;-0,666351243;NA;0,704301506;FALSE;FALSE;0,006005;3,70693738
PIG2;3,20871002;2,731588765;0,979548375;1,014520539;1,13358556;0,882352882;0,564757034;-0,139946167;2,819107516;NA;NA;0,704301506;FALSE;TRUE;-0,006195;2,550669854
MET30;3,283979284;2,80685803;1,201397124;1,622317661;1,713848603;1,286077111;1,172554156;0,467850955;2,357889879;NA;NA;0,704301506;TRUE;TRUE;0,4200892;2,697249339
SYG1;3,432809005;2,95568775;1,449324093;2,042654253;1,936859461;0,824401185;1,592890748;0,888187548;2,036650535;-0,623240605;NA;0,704301506;FALSE;FALSE;0,00048;2,796346587
NEO1;3,538573734;3,061452479;1,333245699;1,680607429;1,504709466;0,642021233;1,230843924;0,526140723;2,176854236;-0,680581611;NA;0,704301506;TRUE;TRUE;0,4200892;2,574503464
DFG10;2,881954971;2,404833717;1,094121596;1,432006687;1,143309939;0,590573754;0,982243182;0,277539982;2,842949637;NA;NA;0,704301506;FALSE;TRUE;NA;2,991998124
PCL7;2,933487288;2,456366033;1,550961752;1,65724713;1,602251029;0,977928722;1,207483625;0,502780424;3,023017034;NA;NA;0,704301506;FALSE;TRUE;-0,013725;3,397305963
MMF1;2,641474111;2,164352856;3,377766898;3,117311077;2,162179196;0,053303162;2,667547571;1,962844371;3,681771411;-0,668876512;NA;0,704301506;TRUE;TRUE;0,4200892;5,516124287
GPP1;2,876794976;2,399673721;3,482607783;3,337515167;2,347433992;0,225046073;2,887751662;2,183048461;3,331087339;-0,766115891;NA;0,704301506;FALSE;NA;0,03163;5,385644305
