Duplication;ORF;HM.Stynen;list.Biogrid.HM.Pubmed.id;n.Biogrid.study;n.Biogrid.HM;HM.Biogrid;HM.Kim;HM.PCA;HM.final
SSD-successive;YDR324C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(12150911);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(22431976);Two-hybrid(20385600)";6;2;NA;NA;1
SSD-successive;YDR325W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR330W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR332W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR334W;NA;NA;"Affinity Capture-MS(14690608);Affinity Capture-MS(15045029);Affinity Capture-MS(16554755);Affinity Capture-Western(15045029)";4;0;0;NA;0
SSD-successive;YDR336W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR337W;NA;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YDR349C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR356W;0;NA;"Affinity Capture-Western(10339566);FRET(15872084);FRET(17978090);FRET(28814505);Reconstituted Complex(27226487);Reconstituted Complex(9384578);Two-hybrid(10330408);Two-hybrid(22875988);Two-hybrid(28814505);Two-hybrid(9384578)";10;7;0;NA;1
SSD-successive;YDR359C;0;NA;"Affinity Capture-Western(21984211);Co-crystal Structure(21984211);Two-hybrid(22875988)";3;2;0;NA;1
SSD-successive;YDR364C;0;NA;Affinity Capture-MS(14759368);1;1;0;NA;1
SSD-successive;YDR365C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;NA;NA;1
SSD-successive;YDR369C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Affinity Capture-Western(12923051);Two-hybrid(14992724)";4;1;0;NA;1
SSD-successive;YDR375C;NA;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YDR378C;1;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);PCA(18467557);Two-hybrid(10428970);Two-hybrid(10900456)";5;1;0;NA;1
SSD-successive;YDR380W;NA;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YDR381W;0;NA;"Affinity Capture-MS(15584090);Affinity Capture-MS(17922018);Affinity Capture-Western(11390651);Affinity Capture-Western(15584090);Two-hybrid(16314500)";5;5;0;NA;1
SSD-successive;YDR387C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YDR390C;NA;NA;Affinity Capture-Western(7629121);1;1;0;NA;1
SSD-successive;YDR393W;0;NA;"Reconstituted Complex(12591915);Two-hybrid(22875988)";2;1;0;NA;1
SSD-successive;YDR395W;NA;NA;Affinity Capture-MS(11805837);1;0;0;NA;0
SSD-successive;YDR397C;0;NA;Two-hybrid(18719252);1;1;NA;NA;1
SSD-successive;YDR398W;0;NA;"Affinity Capture-MS(16554755);PCA(18467557);Two-hybrid(20385600)";3;0;1;NA;1
SSD-successive;YDR402C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR411C;0;NA;Affinity Capture-Western(18407841);1;1;0;NA;1
SSD-successive;YDR414C;0;NA;PCA(16093310);1;1;0;NA;1
SSD-successive;YDR415C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR420W;0;NA;Affinity Capture-Western(25898136);1;0;0;NA;0
SSD-successive;YDR421W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR422C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YDR423C;0;NA;FRET(23661758);1;1;0;NA;1
SSD-successive;YDR429C;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Reconstituted Complex(9660829);Two-hybrid(9660829)";4;1;NA;NA;1
SSD-successive;YDR432W;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(18077427);Affinity Capture-Western(18077427);Affinity Capture-Western(19454603);Affinity Capture-Western(20494970);Far Western(23348965);Reconstituted Complex(24100011);Reconstituted Complex(30004689);Two-hybrid(23348965);Two-hybrid(23918811);Two-hybrid(24100011)";11;9;NA;NA;1
SSD-successive;YDR439W;NA;NA;"Affinity Capture-MS(17043313);Two-hybrid(17634282)";2;0;0;NA;0
SSD-successive;YDR440W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR446W;NA;NA;Two-hybrid(11283351);1;0;0;NA;0
SSD-successive;YDR448W;0;NA;"Affinity Capture-MS(15657442);Affinity Capture-MS(16554755);Affinity Capture-MS(21734642);Affinity Capture-MS(23599000);Affinity Capture-Western(19226466)";5;3;0;NA;1
SSD-successive;YDR449C;NA;NA;"Affinity Capture-MS(12150911);Affinity Capture-MS(16554755);Two-hybrid(18725399);Two-hybrid(20884785)";4;3;0;NA;1
SSD-successive;YDR454C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR457W;0;NA;"Affinity Capture-MS(16554755);Biochemical Activity(26205498)";2;1;NA;NA;1
SSD-successive;YDR459C;NA;NA;PCA(16093310);1;0;0;NA;0
SSD-successive;YDR464W;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YDR468C;0;NA;"Affinity Capture-Western(12006655);PCA(16093310);Two-hybrid(22875988)";3;1;0;NA;1
SSD-successive;YDR477W;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Affinity Capture-Western(16531232);Biochemical Activity(12748292);Biochemical Activity(27524664);Co-crystal Structure(16531232);Reconstituted Complex(16531232);Two-hybrid(11486018);Two-hybrid(18719252)";9;5;0;NA;1
SSD-successive;YDR480W;NA;NA;"Affinity Capture-MS(11805837);Two-hybrid(18719252)";2;1;0;NA;1
SSD-successive;YDR484W;1;NA;"Affinity Capture-MS(22940862);Affinity Capture-Western(12446664);Two-hybrid(22875988)";3;1;0;NA;1
SSD-successive;YDR485C;0;NA;"Affinity Capture-MS(14690608);Affinity Capture-MS(16554755)";2;0;0;NA;0
SSD-successive;YDR486C;1;NA;"PCA(18467557);Two-hybrid(22875988)";2;1;1;NA;1
SSD-successive;YDR495C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR496C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;NA;NA;1
SSD-successive;YDR498C;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YDR506C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR520C;NA;NA;"Protein-peptide(11967834);Two-hybrid(18719252)";2;2;0;NA;1
SSD-successive;YDR524C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR532C;0;NA;Affinity Capture-Western(19893618);1;1;0;NA;1
SSD-successive;YDR533C;0;NA;"Co-crystal Structure(14745011);Reconstituted Complex(14745011)";2;2;0;NA;1
SSD-successive;YDR536W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR541C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR542W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YDR545W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL009C;NA;NA;"Co-crystal Structure(20027625);Co-crystal Structure(21045134);Co-crystal Structure(23116373);Co-crystal Structure(28230348);FRET(23661758);Protein-peptide(19331323);Reconstituted Complex(22856882);Reconstituted Complex(26262433);Reconstituted Complex(3678204)";9;9;0;NA;1
SSD-successive;YEL011W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL012W;NA;NA;"Biochemical Activity(14747994);Biochemical Activity(1869573)";2;2;0;NA;1
SSD-successive;YEL015W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);PCA(18467557);Protein-peptide(11967834);Reconstituted Complex(20832728);Two-hybrid(10900456);Two-hybrid(11283351);Two-hybrid(17984320)";8;5;0;NA;1
SSD-successive;YEL018W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YEL019C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YEL020C;NA;NA;Two-hybrid(18719252);1;1;0;NA;1
SSD-successive;YEL025C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL026W;0;NA;Two-hybrid(18268104);1;0;0;NA;0
SSD-successive;YEL027W;0;NA;"PCA(16093310);Protein-peptide(18307317);Reconstituted Complex(12038966)";3;3;0;NA;1
SSD-successive;YEL032W;NA;NA;"Affinity Capture-Western(8756666);Affinity Capture-Western(9315644);Two-hybrid(8756666);Two-hybrid(9315644)";4;2;NA;NA;1
SSD-successive;YEL036C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL037C;0;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(16405905);Two-hybrid(11805121);Two-hybrid(16401726)";4;3;0;NA;1
SSD-successive;YEL040W;0;NA;NA;NA;NA;1;NA;1
SSD-successive;YEL043W;0;NA;"Two-hybrid(11087867);Two-hybrid(22875988)";2;2;0;NA;1
SSD-successive;YEL049W;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YEL051W;0;NA;PCA(18467557);1;0;NA;NA;0
SSD-successive;YEL056W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(17880717);Two-hybrid(18719252)";3;1;0;NA;1
SSD-successive;YEL058W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL061C;0;NA;"Affinity Capture-Western(16829678);Reconstituted Complex(21350123);Reconstituted Complex(22101328);Two-hybrid(11087867)";4;4;0;NA;1
SSD-successive;YEL065W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL069C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL071W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL073C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL076C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YEL077C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YER002W;1;NA;NA;NA;NA;NA;NA;1
SSD-successive;YER006W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YER007W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER008C;1;NA;Co-crystal Structure(20139078);1;1;1;NA;1
SSD-successive;YER011W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER012W;NA;NA;"Affinity Capture-MS(11029046);Affinity Capture-MS(11805837);Affinity Capture-MS(15253422);Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-Western(20516210);Two-hybrid(11595789)";7;3;0;NA;1
SSD-successive;YER013W;NA;NA;Affinity Capture-MS(20089683);1;1;0;NA;1
SSD-successive;YER014W;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YER015W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER017C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER021W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)";2;0;NA;NA;0
SSD-successive;YER022W;NA;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(28575439)";3;2;0;NA;1
SSD-successive;YER024W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER025W;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Reconstituted Complex(16522633)";4;1;1;NA;1
SSD-successive;YER029C;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(10428970)";2;0;0;NA;0
SSD-successive;YER038C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER040W;0;NA;Reconstituted Complex(19345193);1;1;0;NA;1
SSD-successive;YER047C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER048C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YER056C;1;NA;"PCA(16093310);PCA(18467557)";2;0;1;NA;1
SSD-successive;YER060W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER060W-A;0;NA;PCA(16093310);1;0;NA;NA;0
SSD-successive;YER061C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER066W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER072W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER073W;1;NA;NA;NA;NA;NA;NA;1
SSD-successive;YER075C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER078C;NA;NA;Affinity Capture-MS(22940862);1;1;NA;NA;1
SSD-successive;YER080W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER082C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(12150911)";2;0;0;NA;0
SSD-successive;YER086W;0;NA;"Affinity Capture-MS(22940862);Two-hybrid(18719252)";2;2;1;NA;1
SSD-successive;YER087W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER090W;1;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;0;NA;NA;1
SSD-successive;YER092W;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YER093C;NA;NA;"Affinity Capture-MS(22940862);Affinity Capture-Western(16002396);Two-hybrid(22875988)";3;1;NA;NA;1
SSD-successive;YER094C;0;NA;Two-hybrid(11595789);1;0;0;NA;0
SSD-successive;YER095W;1;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(13679150);Co-crystal Structure(15235592);PCA(18467557);Reconstituted Complex(18535008);Reconstituted Complex(19033358);Two-hybrid(10688190);Two-hybrid(11154282);Two-hybrid(11283351);Two-hybrid(16818607);Two-hybrid(22115747);Two-hybrid(24339919);Two-hybrid(26215801);Two-hybrid(7958917);Two-hybrid(8969173)";15;11;1;NA;1
SSD-successive;YER100W;0;NA;"Biochemical Activity(19345192);Biochemical Activity(27570077)";2;2;NA;NA;1
SSD-successive;YER106W;0;NA;"Affinity Capture-Western(19013276);Two-hybrid(17634282)";2;0;0;NA;0
SSD-successive;YER109C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER110C;NA;NA;Affinity Capture-MS(16554755);1;0;1;NA;1
SSD-successive;YER111C;0;NA;"Affinity Capture-MS(16554755);Reconstituted Complex(10490612)";2;1;0;NA;1
SSD-successive;YER112W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);PCA(18467557);Reconstituted Complex(19345193);Two-hybrid(10428970);Two-hybrid(10900456)";6;2;0;NA;1
SSD-successive;YER116C;0;NA;"Affinity Capture-MS(16554755);Biochemical Activity(17848550);Two-hybrid(17669696)";3;1;0;NA;1
SSD-successive;YER118C;1;NA;"Affinity Capture-Western(17363249);Affinity Capture-Western(25898136);PCA(16093310);PCA(22623719);Two-hybrid(11283351);Two-hybrid(11743162);Two-hybrid(19841731)";7;5;0;NA;1
SSD-successive;YER123W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER125W;0;NA;"Affinity Capture-MS(11805837);Biochemical Activity(19153599);Biochemical Activity(19252184);Biochemical Activity(19364824);Biochemical Activity(19744925);Biochemical Activity(21399621);Biochemical Activity(24069405);Biochemical Activity(26205498);Biochemical Activity(28069708);Biochemical Activity(9575161);Protein-peptide(16606443);Reconstituted Complex(19252184);Reconstituted Complex(21399621);Reconstituted Complex(28069708);Two-hybrid(28069708)";15;12;NA;NA;1
SSD-successive;YER129W;NA;NA;"Affinity Capture-MS(16554755);Biochemical Activity(27524664);Biochemical Activity(9341678)";3;2;0;NA;1
SSD-successive;YER133W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Two-hybrid(10688190);Two-hybrid(17634282);Two-hybrid(18342605)";5;0;NA;NA;0
SSD-successive;YER138W-A;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YER143W;0;NA;"Affinity Capture-Western(18562697);Affinity Capture-Western(22815701);Co-crystal Structure(17010377);Co-crystal Structure(27646017);Reconstituted Complex(17010377);Reconstituted Complex(27646017);Two-hybrid(11283351);Two-hybrid(18719252)";8;6;0;NA;1
SSD-successive;YER146W;NA;NA;"Affinity Capture-MS(16554755);Two-hybrid(10428970);Two-hybrid(10900456);Two-hybrid(18719252)";4;1;0;NA;1
SSD-successive;YER151C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(20508643);Affinity Capture-Western(20508643)";3;1;NA;NA;1
SSD-successive;YER152C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER155C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YER162C;0;NA;Affinity Capture-MS(16554755);1;0;0;NA;0
SSD-successive;YER164W;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)";2;1;0;NA;1
SSD-successive;YER165W;NA;NA;"Affinity Capture-Western(9199303);Reconstituted Complex(23793387)";2;1;0;NA;1
SSD-successive;YER170W;0;NA;NA;NA;NA;1;NA;1
SSD-successive;YER172C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(25670679)";3;2;0;NA;1
SSD-successive;YER175C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YER176W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER179W;0;NA;"Co-crystal Structure(18535008);Reconstituted Complex(18535008);Two-hybrid(10688190);Two-hybrid(11283351);Two-hybrid(16581767);Two-hybrid(16818607);Two-hybrid(24465215);Two-hybrid(9335591)";8;8;0;NA;1
SSD-successive;YER186C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YER190W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL001W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL002C;0;NA;NA;NA;NA;NA;NA;0
SSD-successive;YFL003C;NA;NA;Two-hybrid(9374523);1;1;0;NA;1
SSD-successive;YFL005W;0;NA;PCA(18467557);1;0;NA;NA;0
SSD-successive;YFL008W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Reconstituted Complex(15383284);Two-hybrid(11087867)";4;2;0;NA;1
SSD-successive;YFL009W;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-Western(12582129);Biochemical Activity(14747994);Reconstituted Complex(17574027);Two-hybrid(12582129);Two-hybrid(18719252)";6;5;0;NA;1
SSD-successive;YFL013C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(20190278)";2;1;0;NA;1
SSD-successive;YFL016C;0;NA;"Affinity Capture-MS(16554755);Protein-peptide(11967834)";2;1;1;NA;1
SSD-successive;YFL017W-A;0;NA;Affinity Capture-MS(16554755);1;0;1;NA;1
SSD-successive;YFL020C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL021W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL022C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL023W;0;NA;"Affinity Capture-MS(16554755);Two-hybrid(11283351);Two-hybrid(17043893);Two-hybrid(22875988)";4;2;0;NA;1
SSD-successive;YFL033C;0;NA;"Affinity Capture-MS(11805837);Biochemical Activity(9744870)";2;1;0;NA;1
SSD-successive;YFL037W;NA;NA;Two-hybrid(17634282);1;0;0;NA;0
SSD-successive;YFL038C;0;NA;"Affinity Capture-MS(11805837);PCA(18467557)";2;0;NA;NA;0
SSD-successive;YFL039C;0;NA;"Reconstituted Complex(18037437);Reconstituted Complex(18258262);Reconstituted Complex(18945676);Reconstituted Complex(19113841);Reconstituted Complex(19605362);Reconstituted Complex(19935871);Reconstituted Complex(21956104);Reconstituted Complex(23653364);Two-hybrid(10366597);Two-hybrid(10512884);Two-hybrid(11489916);Two-hybrid(18719252);Two-hybrid(9412475)";13;12;NA;NA;1
SSD-successive;YFL041W;0;NA;"Affinity Capture-MS(22940862);PCA(16093310)";2;1;0;NA;1
SSD-successive;YFL047W;1;NA;PCA(18467557);1;1;1;NA;1
SSD-successive;YFL049W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL050C;0;NA;PCA(16903865);1;1;0;NA;1
SSD-successive;YFL051C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL052W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL055W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL056C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL057C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL058W;NA;NA;Co-crystal Structure(23048037);1;1;0;NA;1
SSD-successive;YFL059W;0;NA;"Protein-peptide(11967834);Two-hybrid(11283351)";2;1;0;NA;1
SSD-successive;YFL060C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL062W;0;NA;PCA(18467557);1;0;0;NA;0
SSD-successive;YFL064C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL065C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL066C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFL067W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR002W;NA;NA;"Affinity Capture-MS(15741174);Affinity Capture-MS(18046405);Two-hybrid(22875988)";3;0;NA;NA;0
SSD-successive;YFR004W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(21658604);Affinity Capture-MS(22940862);Affinity Capture-MS(23770819);Co-crystal Structure(23818613);PCA(18467557)";6;3;0;NA;1
SSD-successive;YFR006W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR008W;0;NA;Two-hybrid(18719252);1;0;0;NA;0
SSD-successive;YFR009W;NA;NA;"Affinity Capture-MS(16554755);Two-hybrid(22875988)";2;0;0;NA;0
SSD-successive;YFR010W;0;NA;"Affinity Capture-MS(11029046);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)";4;2;0;NA;1
SSD-successive;YFR016C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR019W;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(18653468);Affinity Capture-Western(19037259)";3;0;0;NA;0
SSD-successive;YFR021W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(23904270);PCA(18467557)";3;0;NA;NA;0
SSD-successive;YFR028C;NA;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(29738528);Affinity Capture-Western(9613578);Co-crystal Structure(28758351);Reconstituted Complex(28758351);Two-hybrid(17634282)";6;4;NA;NA;1
SSD-successive;YFR030W;NA;NA;NA;NA;NA;1;NA;1
SSD-successive;YFR031C;NA;NA;"Affinity Capture-MS(16554755);Two-hybrid(11087867)";2;0;0;NA;0
SSD-successive;YFR034C;NA;NA;"Co-crystal Structure(9303313);Protein-peptide(11967834);Reconstituted Complex(9443961);Two-hybrid(18719252)";4;4;NA;NA;1
SSD-successive;YFR037C;0;NA;"Affinity Capture-MS(14729968);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Two-hybrid(9121424)";4;2;NA;NA;1
SSD-successive;YFR038W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR041C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR045W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR048W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR050C;0;NA;"Affinity Capture-MS(15253422);Affinity Capture-MS(16554755);Two-hybrid(11595789)";3;1;NA;NA;1
SSD-successive;YFR051C;0;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;0;0;NA;0
SSD-successive;YFR055W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YFR057W;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL001C;0;NA;PCA(16300994);1;0;NA;NA;0
SSD-successive;YGL003C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL004C;0;NA;"Affinity Capture-MS(11805837);Two-hybrid(18719252)";2;0;0;NA;0
SSD-successive;YGL005C;NA;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(15932880)";2;0;0;NA;0
SSD-successive;YGL009C;NA;NA;Affinity Capture-MS(16554755);1;0;NA;NA;0
SSD-successive;YGL011C;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Two-hybrid(11595789)";3;1;0;NA;1
SSD-successive;YGL014W;NA;NA;"Affinity Capture-MS(16554755);PCA(18467557)";2;0;0;NA;0
SSD-successive;YGL018C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL023C;NA;NA;PCA(18467557);1;0;0;NA;0
SSD-successive;YGL026C;NA;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL028C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL029W;NA;NA;PCA(18467557);1;0;0;NA;0
SSD-successive;YGL035C;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL039W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL043W;0;NA;"Affinity Capture-MS(14759368);Reconstituted Complex(28585565)";2;1;NA;NA;1
SSD-successive;YGL044C;0;NA;"Affinity Capture-Western(9199303);Two-hybrid(9199303)";2;1;0;NA;1
SSD-successive;YGL048C;0;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);PCA(18467557);Two-hybrid(11595789)";4;1;NA;NA;1
SSD-successive;YGL053W;0;NA;Two-hybrid(18719252);1;0;0;NA;0
SSD-successive;YGL055W;1;NA;"Affinity Capture-MS(22940862);Affinity Capture-Western(20406812);PCA(16093310);PCA(18467557);PCA(20406812)";5;5;1;NA;1
SSD-successive;YGL058W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-Western(10880451);Reconstituted Complex(19531475);Reconstituted Complex(27601672);Two-hybrid(10880451)";5;1;NA;NA;1
SSD-successive;YGL064C;0;NA;Affinity Capture-MS(22940862);1;1;0;NA;1
SSD-successive;YGL066W;0;NA;"Affinity Capture-MS(16554755);Affinity Capture-MS(21734642);Affinity Capture-MS(23819448);Reconstituted Complex(19345193)";4;3;NA;NA;1
SSD-successive;YGL073W;0;NA;Reconstituted Complex(29734798);1;1;0;NA;1
SSD-successive;YGL075C;0;NA;"FRET(20139001);Reconstituted Complex(20139001);Two-hybrid(11087867);Two-hybrid(17634282);Two-hybrid(22875988)";5;2;NA;NA;1
SSD-successive;YGL077C;1;NA;PCA(18467557);1;1;0;NA;1
SSD-successive;YGL078C;1;NA;"Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);PCA(18467557)";3;1;NA;NA;1
SSD-successive;YGL079W;0;NA;Two-hybrid(22875988);1;0;0;NA;0
SSD-successive;YGL083W;0;NA;NA;NA;NA;0;NA;0
SSD-successive;YGL086W;0;NA;Two-hybrid(11087867);1;1;0;NA;1
SSD-successive;YGL087C;0;NA;"Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);PCA(18467557);PCA(22615397);Reconstituted Complex(12496280);Two-hybrid(10880451)";6;0;0;NA;0
SSD-successive;YGL092W;NA;NA;"Affinity Capture-MS(15741174);Affinity Capture-MS(16554755);Affinity Capture-MS(18046405);Co-crystal Structure(19805193);Co-crystal Structure(20310066);Reconstituted Complex(17897945);Reconstituted Complex(20310066)";7;4;NA;NA;1
SSD-successive;YGL093W;0;NA;"Affinity Capture-Western(19893618);PCA(22875988);Two-hybrid(22875988)";3;2;NA;NA;1
SSD-successive;YGL095C;0;NA;Two-hybrid(18719252);1;0;0;NA;0
SSD-successive;YGL097W;0;NA;NA;NA;NA;NA;NA;0
