Model,Comparison,Property,Run,Mut_corr,KS stats,KS p-value
ADS,WGD,Divergence ratio,Bm6,-0.4,-0.1785034013605442,1.9079691843855904e-06
ADS,WGD,Divergence ratio,Bm6,-0.3,-0.1776190476190476,2.24854245745032e-06
ADS,WGD,Divergence ratio,Bm6,-0.2,-0.17884353741496595,3.384995960975523e-06
ADS,WGD,Divergence ratio,Bm6,-0.1,-0.17032993197278912,6.963031959128507e-06
ADS,WGD,Divergence ratio,Bm6,0.0,-0.16690136054421767,1.244038570813455e-05
ADS,WGD,Divergence ratio,Bm6,0.1,-0.16710544217687073,1.27476347870914e-05
ADS,WGD,Divergence ratio,Bm6,0.2,-0.16209863945578232,1.9355161780680124e-05
ADS,WGD,Divergence ratio,Bm6,0.3,-0.1632925170068027,1.688992431277588e-05
ADS,WGD,Divergence ratio,Bm6,0.4,-0.16768367346938773,8.794982710373192e-06
ADS,WGD,Divergence ratio,Bm6,0.5,-0.1701394557823129,5.489884638961347e-06
ADS,WGD,Divergence ratio,Bm6,0.6,-0.17268027210884354,3.9510437191599595e-06
ADS,WGD,Divergence ratio,Bm6,0.7,-0.17741156462585028,1.889013001502941e-06
ADS,WGD,Divergence ratio,Bm7,-0.4,-0.19310544217687076,2.3585976686539092e-07
ADS,WGD,Divergence ratio,Bm7,-0.3,-0.1841700680272109,1.1844877377450065e-06
ADS,WGD,Divergence ratio,Bm7,-0.2,-0.18920748299319726,2.9781289282807916e-07
ADS,WGD,Divergence ratio,Bm7,-0.1,-0.18187414965986393,8.779848273225236e-07
ADS,WGD,Divergence ratio,Bm7,0.0,-0.17617006802721089,5.636466447726344e-06
ADS,WGD,Divergence ratio,Bm7,0.1,-0.17270408163265305,4.107483283906828e-06
ADS,WGD,Divergence ratio,Bm7,0.2,-0.17642176870748297,3.056633072281064e-06
ADS,WGD,Divergence ratio,Bm7,0.3,-0.17941836734693875,1.3268879624680114e-06
ADS,WGD,Divergence ratio,Bm7,0.4,-0.17670408163265305,2.966350495903214e-06
ADS,WGD,Divergence ratio,Bm7,0.5,-0.1799591836734694,1.4158130032064047e-06
ADS,WGD,Divergence ratio,Bm7,0.6,-0.18457823129251702,5.65352925622579e-07
ADS,WGD,Divergence ratio,Bm7,0.7,-0.19031292517006795,2.2916850398827884e-07
ADS,WGD,Divergence ratio,Bm8,-0.4,-0.20060544217687074,6.541599402905737e-08
ADS,WGD,Divergence ratio,Bm8,-0.3,-0.19483673469387752,3.342612292881834e-07
ADS,WGD,Divergence ratio,Bm8,-0.2,-0.18956122448979593,5.789914437152414e-07
ADS,WGD,Divergence ratio,Bm8,-0.1,-0.19403401360544215,3.0885563924905785e-07
ADS,WGD,Divergence ratio,Bm8,0.0,-0.19060544217687073,4.0084849432335073e-07
ADS,WGD,Divergence ratio,Bm8,0.1,-0.1875408163265306,5.689579732163589e-07
ADS,WGD,Divergence ratio,Bm8,0.2,-0.18201020408163263,1.1977589448782429e-06
ADS,WGD,Divergence ratio,Bm8,0.3,-0.1809591836734694,1.0166515298504208e-06
ADS,WGD,Divergence ratio,Bm8,0.4,-0.1843469387755102,9.790376798157752e-07
ADS,WGD,Divergence ratio,Bm8,0.5,-0.19502040816326524,1.1642345780031131e-07
ADS,WGD,Divergence ratio,Bm8,0.6,-0.19447959183673466,1.7355516831093118e-07
ADS,WGD,Divergence ratio,Bm8,0.7,-0.20480612244897958,2.6043417237590443e-08
ADS,WGD,Divergence ratio,Bm9,-0.4,-0.207234693877551,1.3401883676896395e-08
ADS,WGD,Divergence ratio,Bm9,-0.3,-0.19999319727891152,4.4286541286039004e-08
ADS,WGD,Divergence ratio,Bm9,-0.2,-0.20693877551020404,1.4398974864289945e-08
ADS,WGD,Divergence ratio,Bm9,-0.1,-0.19922789115646256,5.220205800959832e-08
ADS,WGD,Divergence ratio,Bm9,0.0,-0.1875034013605442,4.5435494836857754e-07
ADS,WGD,Divergence ratio,Bm9,0.1,-0.19794557823129252,1.4107361867576887e-07
ADS,WGD,Divergence ratio,Bm9,0.2,-0.1945986394557823,1.0298154640153712e-07
ADS,WGD,Divergence ratio,Bm9,0.3,-0.1973741496598639,7.685399724029669e-08
ADS,WGD,Divergence ratio,Bm9,0.4,-0.19970748299319727,7.196649076668393e-08
ADS,WGD,Divergence ratio,Bm9,0.5,-0.19722448979591836,8.209962606050188e-08
ADS,WGD,Divergence ratio,Bm9,0.6,-0.19809183673469385,5.593029354470739e-08
ADS,WGD,Divergence ratio,Bm9,0.7,-0.20635374149659866,1.3077933587920162e-08
ADS,WGD,Protein abundance,Bm05,-0.4,-0.1136462585034013,0.006517679024169366
ADS,WGD,Protein abundance,Bm05,-0.3,-0.11969727891156456,0.004455473873916433
ADS,WGD,Protein abundance,Bm05,-0.2,-0.11384013605442171,0.0066656077046701664
ADS,WGD,Protein abundance,Bm05,-0.1,-0.11206802721088431,0.007736586060098233
ADS,WGD,Protein abundance,Bm05,0.0,-0.11322108843537411,0.0069376853054533
ADS,WGD,Protein abundance,Bm05,0.1,-0.11261564625850336,0.009131213112971766
ADS,WGD,Protein abundance,Bm05,0.2,-0.1081462585034013,0.012093061998373032
ADS,WGD,Protein abundance,Bm05,0.3,-0.1131054421768707,0.007508284365282134
ADS,WGD,Protein abundance,Bm05,0.4,-0.11539115646258497,0.0058002867184176994
ADS,WGD,Protein abundance,Bm05,0.5,-0.11886394557823127,0.004407654491945533
ADS,WGD,Protein abundance,Bm05,0.6,-0.11861904761904758,0.004898860278201167
ADS,WGD,Protein abundance,Bm05,0.7,-0.10947619047619044,0.009849788650116533
ADS,WGD,Protein abundance,Bm1,-0.4,-0.11279591836734687,0.008243107581643101
ADS,WGD,Protein abundance,Bm1,-0.3,-0.10371088435374143,0.022329083235718136
ADS,WGD,Protein abundance,Bm1,-0.2,-0.10569047619047613,0.017150846686780633
ADS,WGD,Protein abundance,Bm1,-0.1,-0.10704081632653056,0.014221630085073036
ADS,WGD,Protein abundance,Bm1,0.0,-0.1134353741496598,0.0066784235300322665
ADS,WGD,Protein abundance,Bm1,0.1,-0.10711904761904757,0.012690557695353336
ADS,WGD,Protein abundance,Bm1,0.2,-0.10724489795918361,0.012423796438583634
ADS,WGD,Protein abundance,Bm1,0.3,-0.10734353741496594,0.012080296199747933
ADS,WGD,Protein abundance,Bm1,0.4,-0.10978911564625843,0.009643657436840834
ADS,WGD,Protein abundance,Bm1,0.5,-0.110625850340136,0.0111556648159142
ADS,WGD,Protein abundance,Bm1,0.6,-0.1143197278911564,0.006696334076087901
ADS,WGD,Protein abundance,Bm1,0.7,-0.1075714285714285,0.012334853225866166
ADS,WGD,Protein abundance,Bm10,-0.4,-0.10995578231292509,0.010114190449120701
ADS,WGD,Protein abundance,Bm10,-0.3,-0.1110714285714285,0.009461823573803966
ADS,WGD,Protein abundance,Bm10,-0.2,-0.11303401360544212,0.0071556489361355
ADS,WGD,Protein abundance,Bm10,-0.1,-0.11334013605442171,0.0093078156739734
ADS,WGD,Protein abundance,Bm10,0.0,-0.10795918367346936,0.011928185799119667
ADS,WGD,Protein abundance,Bm10,0.1,-0.10809863945578224,0.013410494237265333
ADS,WGD,Protein abundance,Bm10,0.2,-0.11069727891156457,0.008729687523506967
ADS,WGD,Protein abundance,Bm10,0.3,-0.10264965986394553,0.020111003927290035
ADS,WGD,Protein abundance,Bm10,0.4,-0.1074353741496598,0.013714961675047335
ADS,WGD,Protein abundance,Bm10,0.5,-0.10938435374149653,0.012063796067314734
ADS,WGD,Protein abundance,Bm10,0.6,-0.11666326530612241,0.006534421256434099
ADS,WGD,Protein abundance,Bm10,0.7,-0.11398979591836726,0.008427994568419467
ADS,WGD,Protein abundance,Bm2,-0.4,-0.10311224489795913,0.019224690153388967
ADS,WGD,Protein abundance,Bm2,-0.3,-0.1024319727891156,0.022199478948084966
ADS,WGD,Protein abundance,Bm2,-0.2,-0.10261904761904757,0.0203811003301643
ADS,WGD,Protein abundance,Bm2,-0.1,-0.10397959183673462,0.021671103138204164
ADS,WGD,Protein abundance,Bm2,0.0,-0.11595918367346934,0.0055223042609097
ADS,WGD,Protein abundance,Bm2,0.1,-0.10469387755102037,0.016248043566148302
ADS,WGD,Protein abundance,Bm2,0.2,-0.10993197278911555,0.0095451565989413
ADS,WGD,Protein abundance,Bm2,0.3,-0.10786054421768702,0.012291435389894733
ADS,WGD,Protein abundance,Bm2,0.4,-0.10517346938775503,0.0148302587455768
ADS,WGD,Protein abundance,Bm2,0.5,-0.1021462585034013,0.0210993720628629
ADS,WGD,Protein abundance,Bm2,0.6,-0.10787074829931968,0.013341266056251466
ADS,WGD,Protein abundance,Bm2,0.7,-0.10949319727891149,0.009979962422200433
ADS,WGD,Protein abundance,Bm3,-0.4,-0.10495238095238091,0.0159081790576128
ADS,WGD,Protein abundance,Bm3,-0.3,-0.10715986394557815,0.015722474234451334
ADS,WGD,Protein abundance,Bm3,-0.2,-0.10755782312925166,0.014960348347745532
ADS,WGD,Protein abundance,Bm3,-0.1,-0.10519387755102035,0.022525576734394735
ADS,WGD,Protein abundance,Bm3,0.0,-0.11323129251700674,0.009347377940933967
ADS,WGD,Protein abundance,Bm3,0.1,-0.11029251700680266,0.013344581026348867
ADS,WGD,Protein abundance,Bm3,0.2,-0.11086394557823126,0.012873941436997568
ADS,WGD,Protein abundance,Bm3,0.3,-0.10646598639455777,0.013395824075270034
ADS,WGD,Protein abundance,Bm3,0.4,-0.10715986394557818,0.0130516262430945
ADS,WGD,Protein abundance,Bm3,0.5,-0.10231632653061219,0.019452291673305398
ADS,WGD,Protein abundance,Bm3,0.6,-0.11154081632653057,0.008764740198911101
ADS,WGD,Protein abundance,Bm3,0.7,-0.11323809523809515,0.007059101731988
ADS,WGD,Protein abundance,Bm4,-0.4,-0.10678571428571422,0.014338221654451299
ADS,WGD,Protein abundance,Bm4,-0.3,-0.11007482993197275,0.0113711674984336
ADS,WGD,Protein abundance,Bm4,-0.2,-0.1097993197278911,0.0179819460424867
ADS,WGD,Protein abundance,Bm4,-0.1,-0.11028911564625847,0.0136515796177518
ADS,WGD,Protein abundance,Bm4,0.0,-0.11194557823129248,0.008400165805073833
ADS,WGD,Protein abundance,Bm4,0.1,-0.10901700680272099,0.010737585368656067
ADS,WGD,Protein abundance,Bm4,0.2,-0.10826530612244896,0.011274914087224865
ADS,WGD,Protein abundance,Bm4,0.3,-0.1041462585034013,0.016366729778133204
ADS,WGD,Protein abundance,Bm4,0.4,-0.11747619047619044,0.005279827195909567
ADS,WGD,Protein abundance,Bm4,0.5,-0.10921088435374143,0.0101349545182058
ADS,WGD,Protein abundance,Bm4,0.6,-0.10938435374149653,0.010294184375452166
ADS,WGD,Protein abundance,Bm4,0.7,-0.11628911564625843,0.005535067914141
ADS,WGD,Protein abundance,Bm5,-0.4,-0.11104081632653057,0.0092576429411801
ADS,WGD,Protein abundance,Bm5,-0.3,-0.10820748299319723,0.012302695535456099
ADS,WGD,Protein abundance,Bm5,-0.2,-0.11838775510204076,0.006349094822885366
ADS,WGD,Protein abundance,Bm5,-0.1,-0.11487414965986391,0.0076453833100784
ADS,WGD,Protein abundance,Bm5,0.0,-0.1106462585034013,0.010023876250672234
ADS,WGD,Protein abundance,Bm5,0.1,-0.11605442176870744,0.006675661799886033
ADS,WGD,Protein abundance,Bm5,0.2,-0.10873809523809515,0.010953551559638766
ADS,WGD,Protein abundance,Bm5,0.3,-0.09993877551020403,0.024690849114664903
ADS,WGD,Protein abundance,Bm5,0.4,-0.10797959183673463,0.0118621236957897
ADS,WGD,Protein abundance,Bm5,0.5,-0.11146598639455778,0.009552438786842034
ADS,WGD,Protein abundance,Bm5,0.6,-0.10874829931972783,0.010583437411831034
ADS,WGD,Protein abundance,Bm5,0.7,-0.10647959183673462,0.0147015023270266
ADS,WGD,Protein abundance,Bm6,-0.4,-0.10254081632653057,0.01926178383953597
ADS,WGD,Protein abundance,Bm6,-0.3,-0.10903741496598635,0.011307616449062701
ADS,WGD,Protein abundance,Bm6,-0.2,-0.1069523809523809,0.013478126760183734
ADS,WGD,Protein abundance,Bm6,-0.1,-0.1048163265306122,0.016840082087821662
ADS,WGD,Protein abundance,Bm6,0.0,-0.1118741496598639,0.010904570904510068
ADS,WGD,Protein abundance,Bm6,0.1,-0.1076462585034013,0.0151150213003194
ADS,WGD,Protein abundance,Bm6,0.2,-0.10911904761904756,0.012249951100866033
ADS,WGD,Protein abundance,Bm6,0.3,-0.112204081632653,0.009837988361328933
ADS,WGD,Protein abundance,Bm6,0.4,-0.10878911564625844,0.011291837673976166
ADS,WGD,Protein abundance,Bm6,0.5,-0.1094523809523809,0.009946727520075234
ADS,WGD,Protein abundance,Bm6,0.6,-0.09955782312925164,0.027926259722870033
ADS,WGD,Protein abundance,Bm6,0.7,-0.10619727891156457,0.0137084585791592
ADS,WGD,Protein abundance,Bm7,-0.4,-0.11329591836734691,0.006909585116941567
ADS,WGD,Protein abundance,Bm7,-0.3,-0.1156496598639455,0.0058679450685078
ADS,WGD,Protein abundance,Bm7,-0.2,-0.10712925170068023,0.013042678835135268
ADS,WGD,Protein abundance,Bm7,-0.1,-0.10840816326530607,0.011064433251494032
ADS,WGD,Protein abundance,Bm7,0.0,-0.10864965986394554,0.012827277921343099
ADS,WGD,Protein abundance,Bm7,0.1,-0.12123129251700678,0.003321449888727767
ADS,WGD,Protein abundance,Bm7,0.2,-0.10605782312925165,0.014658414520891436
ADS,WGD,Protein abundance,Bm7,0.3,-0.10938775510204078,0.010132337569735965
ADS,WGD,Protein abundance,Bm7,0.4,-0.1097414965986394,0.013755783553945633
ADS,WGD,Protein abundance,Bm7,0.5,-0.10694217687074824,0.014839707465769533
ADS,WGD,Protein abundance,Bm7,0.6,-0.11032653061224483,0.009139703605666934
ADS,WGD,Protein abundance,Bm7,0.7,-0.1091088435374149,0.010810658105471433
ADS,WGD,Protein abundance,Bm8,-0.4,-0.11398979591836729,0.0065508144625400005
ADS,WGD,Protein abundance,Bm8,-0.3,-0.1105714285714285,0.009631717763759866
ADS,WGD,Protein abundance,Bm8,-0.2,-0.10814625850340132,0.012308612396316268
ADS,WGD,Protein abundance,Bm8,-0.1,-0.1102380952380952,0.0098875149362546
ADS,WGD,Protein abundance,Bm8,0.0,-0.10667346938775503,0.016255866499781665
ADS,WGD,Protein abundance,Bm8,0.1,-0.10847959183673463,0.012837749499494266
ADS,WGD,Protein abundance,Bm8,0.2,-0.10665986394557818,0.0160456753332463
ADS,WGD,Protein abundance,Bm8,0.3,-0.10926870748299315,0.013707763018048399
ADS,WGD,Protein abundance,Bm8,0.4,-0.11260204081632647,0.007806196681923267
ADS,WGD,Protein abundance,Bm8,0.5,-0.11164965986394548,0.0080601377967899
ADS,WGD,Protein abundance,Bm8,0.6,-0.11171088435374144,0.009277293591985066
ADS,WGD,Protein abundance,Bm8,0.7,-0.10247959183673462,0.020912663120003967
ADS,WGD,Protein abundance,Bm9,-0.4,-0.10855782312925162,0.012528724902749068
ADS,WGD,Protein abundance,Bm9,-0.3,-0.10769727891156457,0.0122529169402799
ADS,WGD,Protein abundance,Bm9,-0.2,-0.10871088435374143,0.010672547487857667
ADS,WGD,Protein abundance,Bm9,-0.1,-0.10681292517006796,0.013464348924845932
ADS,WGD,Protein abundance,Bm9,0.0,-0.10972448979591835,0.0120916220059588
ADS,WGD,Protein abundance,Bm9,0.1,-0.10559863945578224,0.014299879768321866
ADS,WGD,Protein abundance,Bm9,0.2,-0.10698299319727884,0.017196031112525
ADS,WGD,Protein abundance,Bm9,0.3,-0.11248299319727884,0.008800400115253801
ADS,WGD,Protein abundance,Bm9,0.4,-0.11065986394557818,0.010878023125763935
ADS,WGD,Protein abundance,Bm9,0.5,-0.10481632653061217,0.0154053014361872
ADS,WGD,Protein abundance,Bm9,0.6,-0.10554081632653056,0.014309643516491931
ADS,WGD,Protein abundance,Bm9,0.7,-0.10223469387755095,0.023778963799001334
ADS,WGD,Transcription rate,Bm05,-0.4,-0.23585374149659857,6.695440498324008e-11
ADS,WGD,Transcription rate,Bm05,-0.3,-0.2607108843537414,2.694141206423713e-13
ADS,WGD,Transcription rate,Bm05,-0.2,-0.2735442176870748,8.770761894538737e-15
ADS,WGD,Transcription rate,Bm05,-0.1,-0.2780714285714286,2.7755575615628914e-15
ADS,WGD,Transcription rate,Bm05,0.0,-0.29537755102040814,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.1,-0.3054319727891156,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.2,-0.3134047619047619,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.3,-0.3269319727891156,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.4,-0.34009863945578234,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.5,-0.348265306122449,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.6,-0.3644047619047619,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm05,0.7,-0.37062585034013606,2.220446049250313e-16
ADS,WGD,Transcription rate,Bm1,-0.4,-0.08264965986394554,0.10089618021516374
ADS,WGD,Transcription rate,Bm1,-0.3,-0.08778571428571424,0.0677199896496733
ADS,WGD,Transcription rate,Bm1,-0.2,-0.09556122448979587,0.0392235255880869
ADS,WGD,Transcription rate,Bm1,-0.1,-0.10383673469387754,0.017534358417808937
ADS,WGD,Transcription rate,Bm1,0.0,-0.12419727891156457,0.0029467348405418335
ADS,WGD,Transcription rate,Bm1,0.1,-0.13458163265306117,0.0008586384871561668
ADS,WGD,Transcription rate,Bm1,0.2,-0.1473775510204081,0.0001496491403515847
ADS,WGD,Transcription rate,Bm1,0.3,-0.16268367346938772,1.949412909293032e-05
ADS,WGD,Transcription rate,Bm1,0.4,-0.1755680272108843,2.6335955641831887e-06
ADS,WGD,Transcription rate,Bm1,0.5,-0.19117346938775504,2.37549526271863e-07
ADS,WGD,Transcription rate,Bm1,0.6,-0.2061428571428571,1.4223101178304868e-08
ADS,WGD,Transcription rate,Bm1,0.7,-0.20984013605442173,8.235979787052372e-09
ADS,WGD,Transcription rate,Bm10,-0.4,-0.06793197278911557,0.2583575082641359
ADS,WGD,Transcription rate,Bm10,-0.3,-0.06933333333333326,0.23706391164849125
ADS,WGD,Transcription rate,Bm10,-0.2,-0.0663367346938775,0.2786712119095598
ADS,WGD,Transcription rate,Bm10,-0.1,-0.06503061224489791,0.30472039202632134
ADS,WGD,Transcription rate,Bm10,0.0,-0.06395578231292513,0.3212941535400157
ADS,WGD,Transcription rate,Bm10,0.1,-0.062367346938775464,0.35382471327952497
ADS,WGD,Transcription rate,Bm10,0.2,-0.0641224489795918,0.3195026160142567
ADS,WGD,Transcription rate,Bm10,0.3,-0.05992517006802717,0.4016275279204729
ADS,WGD,Transcription rate,Bm10,0.4,-0.06361904761904756,0.33455630916203677
ADS,WGD,Transcription rate,Bm10,0.5,-0.06578911564625846,0.30031262443545564
ADS,WGD,Transcription rate,Bm10,0.6,-0.0736224489795918,0.18236190101216543
ADS,WGD,Transcription rate,Bm10,0.7,-0.07278911564625846,0.194989579223292
ADS,WGD,Transcription rate,Bm2,-0.4,-0.10064625850340131,0.0229895089815261
ADS,WGD,Transcription rate,Bm2,-0.3,-0.08556122448979586,0.0816085185159461
ADS,WGD,Transcription rate,Bm2,-0.2,-0.07167006802721083,0.20430174275657534
ADS,WGD,Transcription rate,Bm2,-0.1,-0.06945578231292514,0.23953996982428558
ADS,WGD,Transcription rate,Bm2,0.0,-0.08317687074829927,0.10062138251466347
ADS,WGD,Transcription rate,Bm2,0.1,-0.08003741496598638,0.11626104104976764
ADS,WGD,Transcription rate,Bm2,0.2,-0.08695238095238093,0.07115309762604964
ADS,WGD,Transcription rate,Bm2,0.3,-0.09159183673469383,0.051981642958399694
ADS,WGD,Transcription rate,Bm2,0.4,-0.09511904761904759,0.03624149136017784
ADS,WGD,Transcription rate,Bm2,0.5,-0.09600680272108836,0.034248164111559
ADS,WGD,Transcription rate,Bm2,0.6,-0.10236394557823127,0.019863558783524367
ADS,WGD,Transcription rate,Bm2,0.7,-0.10806802721088431,0.012260954832342567
ADS,WGD,Transcription rate,Bm3,-0.4,-0.09305782312925164,0.05500404838177007
ADS,WGD,Transcription rate,Bm3,-0.3,-0.07375850340136048,0.18663889331744907
ADS,WGD,Transcription rate,Bm3,-0.2,-0.06922448979591829,0.23519905436423275
ADS,WGD,Transcription rate,Bm3,-0.1,-0.06933673469387751,0.24675529468472987
ADS,WGD,Transcription rate,Bm3,0.0,-0.0716224489795918,0.20786930361755182
ADS,WGD,Transcription rate,Bm3,0.1,-0.0733163265306122,0.19279987470001994
ADS,WGD,Transcription rate,Bm3,0.2,-0.07803741496598637,0.13810748672490852
ADS,WGD,Transcription rate,Bm3,0.3,-0.08228911564625846,0.09998578610466845
ADS,WGD,Transcription rate,Bm3,0.4,-0.08564965986394553,0.07778506035206996
ADS,WGD,Transcription rate,Bm3,0.5,-0.0844523809523809,0.08422244573586396
ADS,WGD,Transcription rate,Bm3,0.6,-0.09225510204081629,0.04643201269058633
ADS,WGD,Transcription rate,Bm3,0.7,-0.09428571428571426,0.03945017599789437
ADS,WGD,Transcription rate,Bm4,-0.4,-0.08727551020408157,0.07436711152419986
ADS,WGD,Transcription rate,Bm4,-0.3,-0.07746938775510197,0.14012734629058754
ADS,WGD,Transcription rate,Bm4,-0.2,-0.07006122448979586,0.2364499205672533
ADS,WGD,Transcription rate,Bm4,-0.1,-0.06834693877551014,0.2540797012671858
ADS,WGD,Transcription rate,Bm4,0.0,-0.06953741496598637,0.2406090075482992
ADS,WGD,Transcription rate,Bm4,0.1,-0.07014965986394554,0.22685910946201093
ADS,WGD,Transcription rate,Bm4,0.2,-0.07248299319727887,0.19639993922167154
ADS,WGD,Transcription rate,Bm4,0.3,-0.0735102040816326,0.18102400751013273
ADS,WGD,Transcription rate,Bm4,0.4,-0.08259183673469384,0.09858576698170807
ADS,WGD,Transcription rate,Bm4,0.5,-0.08167687074829927,0.10397848381682388
ADS,WGD,Transcription rate,Bm4,0.6,-0.08442517006802713,0.08366976504329816
ADS,WGD,Transcription rate,Bm4,0.7,-0.08967346938775507,0.056724738899305994
ADS,WGD,Transcription rate,Bm5,-0.4,-0.0779183673469387,0.13830145529680624
ADS,WGD,Transcription rate,Bm5,-0.3,-0.07489795918367341,0.16371275946898198
ADS,WGD,Transcription rate,Bm5,-0.2,-0.06324829931972784,0.33174547206401434
ADS,WGD,Transcription rate,Bm5,-0.1,-0.06286394557823123,0.3413070001968051
ADS,WGD,Transcription rate,Bm5,0.0,-0.06795578231292514,0.2660515707956428
ADS,WGD,Transcription rate,Bm5,0.1,-0.0696224489795918,0.2372373317769103
ADS,WGD,Transcription rate,Bm5,0.2,-0.06928911564625846,0.2438425206890357
ADS,WGD,Transcription rate,Bm5,0.3,-0.0696224489795918,0.23068968335837692
ADS,WGD,Transcription rate,Bm5,0.4,-0.07464965986394555,0.16649865773814018
ADS,WGD,Transcription rate,Bm5,0.5,-0.0773163265306122,0.14710339944062348
ADS,WGD,Transcription rate,Bm5,0.6,-0.07831632653061221,0.13255498326968831
ADS,WGD,Transcription rate,Bm5,0.7,-0.08264965986394553,0.09892343630333313
ADS,WGD,Transcription rate,Bm6,-0.4,-0.07578911564625844,0.15846344858628206
ADS,WGD,Transcription rate,Bm6,-0.3,-0.0720510204081632,0.19815944671636246
ADS,WGD,Transcription rate,Bm6,-0.2,-0.06613605442176863,0.2853833274008501
ADS,WGD,Transcription rate,Bm6,-0.1,-0.0654183673469387,0.29897465365363934
ADS,WGD,Transcription rate,Bm6,0.0,-0.06703741496598632,0.2918454870490996
ADS,WGD,Transcription rate,Bm6,0.1,-0.0661224489795918,0.2852871814126532
ADS,WGD,Transcription rate,Bm6,0.2,-0.06745578231292514,0.2688672727547639
ADS,WGD,Transcription rate,Bm6,0.3,-0.07231632653061221,0.20062955319959927
